tab	samples
sample	site	specimens	dir_alpha95	dir_comp_name	dir_dec	dir_inc	dir_k	dir_n_specimens	dir_n_specimens_lines	dir_n_specimens_planes	dir_r	dir_tilt_correction	height	geologic_classes	geologic_types	lithologies	analysts	software_packages	azimuth	azimuth_dec_correction	bed_dip	bed_dip_direction	dip	citations	method_codes	result_quality	location	tilt_correction
PKSF-1J	PKSF	PKSF-1J		lt	149.3	-42.1		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	70.0	0.0	0.0	90.0	-55.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSF	
PKSF-1J	PKSF	PKSF-1J		mt	117.9	-32.4		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	70.0	0.0	0.0	90.0	-55.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSF	
PKSF-1K	PKSF	PKSF-1K		lt	147.8	-41.0		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	70.0	0.0	0.0	90.0	-55.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSF	
PKSF-1K	PKSF	PKSF-1K		mt	126.0	-25.6		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	70.0	0.0	0.0	90.0	-55.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSF	
PKSF-1L	PKSF	PKSF-1L		lt	159.9	-31.3		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	70.0	0.0	0.0	90.0	-55.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSF	
PKSF-1L	PKSF	PKSF-1L		mt	120.2	-28.5		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	70.0	0.0	0.0	90.0	-55.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSF	
PKSF-1M	PKSF												0						70.0	0.0	0.0	90.0	-55.0					
PKSF-2	PKSF												0						-8.0	0.0	0.0	90.0	-64.0					
PKSF-2	PKSF												0						-6.5	0.0	0.0	90.0	-64.0					
PKSF-2A	PKSF	PKSF-2A		lt	3.6	50.5		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	-6.5	0.0	0.0	90.0	-64.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSF	
PKSF-2A	PKSF	PKSF-2A		mt	37.1	23.3		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	-6.5	0.0	0.0	90.0	-64.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSF	
PKSF-2B	PKSF	PKSF-2B		lt	9.2	53.4		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	-6.5	0.0	0.0	90.0	-64.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSF	
PKSF-2B	PKSF	PKSF-2B		mt	35.8	24.9		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	-6.5	0.0	0.0	90.0	-64.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSF	
PKSF-2C	PKSF	PKSF-2C		lt	359.0	57.4		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	-6.5	0.0	0.0	90.0	-64.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSF	
PKSF-2C	PKSF	PKSF-2C		mt	35.2	30.3		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	-6.5	0.0	0.0	90.0	-64.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSF	
PKSF-2D	PKSF	PKSF-2D		lt	6.3	57.5		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	-6.5	0.0	0.0	90.0	-64.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSF	
PKSF-2D	PKSF	PKSF-2D		mt	35.2	22.7		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	-6.5	0.0	0.0	90.0	-64.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSF	
PKSF-2E	PKSF	PKSF-2E		mt	34.7	27.5		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	-6.5	0.0	0.0	90.0	-64.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSF	
PKSF-2E	PKSF	PKSF-2E		lt	350.5	60.3		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	-6.5	0.0	0.0	90.0	-64.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSF	
PKSF-2F	PKSF	PKSF-2F		lt	186.0	6.7		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	-6.5	0.0	0.0	90.0	-64.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSF	
PKSF-2F	PKSF	PKSF-2F		mt	214.5	-24.5		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	-6.5	0.0	0.0	90.0	-64.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSF	
PKSF-2G	PKSF	PKSF-2G		lt	27.5	10.3		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	-6.5	0.0	0.0	90.0	-64.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSF	
PKSF-2G	PKSF	PKSF-2G		mt	352.3	-9.0		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	-6.5	0.0	0.0	90.0	-64.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSF	
PKSF-2H	PKSF	PKSF-2H		mt	41.1	26.7		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	-6.5	0.0	0.0	90.0	-64.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSF	
PKSF-2H	PKSF	PKSF-2H		lt	353.4	63.6		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	-6.5	0.0	0.0	90.0	-64.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSF	
PKSF-2I	PKSF	PKSF-2I		mt	38.9	32.4		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	-6.5	0.0	0.0	90.0	-64.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSF	
PKSF-2I	PKSF	PKSF-2I		lt	351.8	63.9		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	-6.5	0.0	0.0	90.0	-64.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSF	
PKSF-2J	PKSF	PKSF-2J		lt	7.4	64.1		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	-6.5	0.0	0.0	90.0	-64.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSF	
PKSF-2J	PKSF	PKSF-2J		mt	34.6	26.9		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	-6.5	0.0	0.0	90.0	-64.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSF	
PKSF-2K	PKSF	PKSF-2K		lt	344.5	64.7		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	-6.5	0.0	0.0	90.0	-64.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSF	
PKSF-2K	PKSF	PKSF-2K		mt	29.6	36.0		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	-6.5	0.0	0.0	90.0	-64.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSF	
PKSF-2L	PKSF												0						-6.5	0.0	0.0	90.0	-64.0					
PKSF-3	PKSF												0						-6.7	0.0	0.0	90.0	-73.0					
PKSF-3	PKSF												0						-12.0	0.0	0.0	90.0	-73.0					
PKSF-3A	PKSF												0						-12.0	0.0	0.0	90.0	-73.0					
PKSF-3B	PKSF	PKSF-3B		lt	225.1	0.1		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	-12.0	0.0	0.0	90.0	-73.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSF	
PKSF-3B	PKSF	PKSF-3B		mt	261.8	-33.0		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	-12.0	0.0	0.0	90.0	-73.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSF	
PKSF-3C	PKSF	PKSF-3C		lt	228.1	-1.0		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	-12.0	0.0	0.0	90.0	-73.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSF	
PKSF-3C	PKSF	PKSF-3C		mt	263.9	-14.7		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	-12.0	0.0	0.0	90.0	-73.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSF	
PKSF-3D	PKSF	PKSF-3D		mt	261.4	-17.1		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	-12.0	0.0	0.0	90.0	-73.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSF	
PKSF-3D	PKSF	PKSF-3D		lt	229.7	16.7		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	-12.0	0.0	0.0	90.0	-73.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSF	
PKSF-3E	PKSF	PKSF-3E		mt	253.2	-36.3		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	-12.0	0.0	0.0	90.0	-73.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSF	
PKSF-3E	PKSF	PKSF-3E		lt	234.4	10.7		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	-12.0	0.0	0.0	90.0	-73.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSF	
PKSF-3F	PKSF	PKSF-3F		mt	252.9	-19.3		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	-12.0	0.0	0.0	90.0	-73.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSF	
PKSF-3F	PKSF	PKSF-3F		lt	234.3	11.8		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	-12.0	0.0	0.0	90.0	-73.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSF	
PKSF-3G	PKSF	PKSF-3G		mt	240.0	11.4		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	-12.0	0.0	0.0	90.0	-73.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSF	
PKSF-3G	PKSF	PKSF-3G		lt	235.3	16.3		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	-12.0	0.0	0.0	90.0	-73.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSF	
PKSF-3H	PKSF	PKSF-3H		mt	207.9	-47.2		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	-12.0	0.0	0.0	90.0	-73.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSF	
PKSF-3H	PKSF	PKSF-3H		lt	235.0	15.8		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	-12.0	0.0	0.0	90.0	-73.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSF	
PKSF-3I	PKSF	PKSF-3I		lt	235.3	12.0		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	-12.0	0.0	0.0	90.0	-73.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSF	
PKSF-3I	PKSF	PKSF-3I		mt	246.6	-15.5		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	-12.0	0.0	0.0	90.0	-73.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSF	
PKSF-3J	PKSF	PKSF-3J		mt	257.1	-25.5		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	-12.0	0.0	0.0	90.0	-73.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSF	
PKSF-3J	PKSF	PKSF-3J		lt	235.8	15.0		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	-12.0	0.0	0.0	90.0	-73.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSF	
PKSF-3K	PKSF	PKSF-3K		mt	289.8	-25.4		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	-12.0	0.0	0.0	90.0	-73.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSF	
PKSF-3K	PKSF	PKSF-3K		lt	230.7	19.6		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	-12.0	0.0	0.0	90.0	-73.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSF	
PKSF-3L	PKSF	PKSF-3L		mt	315.6	29.0		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	-12.0	0.0	0.0	90.0	-73.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSF	
PKSF-3L	PKSF	PKSF-3L		lt	239.9	4.6		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	-12.0	0.0	0.0	90.0	-73.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSF	
PKSF-3M	PKSF												0						-12.0	0.0	0.0	90.0	-73.0					
PKSF-4	PKSF												0						31.0	0.0	0.0	90.0	-48.0					
PKSF-4	PKSF												0						-31.0	0.0	0.0	90.0	-48.0					
PKSF-4A	PKSF												0						-31.0	0.0	0.0	90.0	-48.0					
PKSF-4B	PKSF	PKSF-4B		lt	107.5	11.7		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	-31.0	0.0	0.0	90.0	-48.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSF	
PKSF-4B	PKSF	PKSF-4B		mt	98.9	17.0		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	-31.0	0.0	0.0	90.0	-48.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSF	
PKSF-4C	PKSF	PKSF-4C		mt	111.5	4.2		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	-31.0	0.0	0.0	90.0	-48.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSF	
PKSF-4C	PKSF	PKSF-4C		lt	113.2	32.9		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	-31.0	0.0	0.0	90.0	-48.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSF	
PKSF-4D	PKSF	PKSF-4D		mt	105.4	2.3		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	-31.0	0.0	0.0	90.0	-48.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSF	
PKSF-4D	PKSF	PKSF-4D		lt	97.5	18.5		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	-31.0	0.0	0.0	90.0	-48.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSF	
PKSF-4E	PKSF	PKSF-4E		lt	90.5	-2.1		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	-31.0	0.0	0.0	90.0	-48.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSF	
PKSF-4E	PKSF	PKSF-4E		mt	87.7	1.2		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	-31.0	0.0	0.0	90.0	-48.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSF	
PKSF-4F	PKSF	PKSF-4F		lt	90.4	-7.9		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	-31.0	0.0	0.0	90.0	-48.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSF	
PKSF-4F	PKSF	PKSF-4F		mt	104.2	-9.6		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	-31.0	0.0	0.0	90.0	-48.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSF	
PKSF-4G	PKSF	PKSF-4G		mt	42.1	-23.0		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	-31.0	0.0	0.0	90.0	-48.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSF	
PKSF-4G	PKSF	PKSF-4G		lt	89.8	-16.2		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	-31.0	0.0	0.0	90.0	-48.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSF	
PKSF-4H	PKSF	PKSF-4H		lt	96.2	-17.5		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	-31.0	0.0	0.0	90.0	-48.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSF	
PKSF-4H	PKSF	PKSF-4H		mt	337.7	-2.7		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	-31.0	0.0	0.0	90.0	-48.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSF	
PKSF-4I	PKSF	PKSF-4I		lt	84.6	-38.0		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	-31.0	0.0	0.0	90.0	-48.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSF	
PKSF-4I	PKSF	PKSF-4I		mt	323.6	7.8		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	-31.0	0.0	0.0	90.0	-48.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSF	
PKSF-4J	PKSF	PKSF-4J		lt	97.9	-26.0		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	-31.0	0.0	0.0	90.0	-48.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSF	
PKSF-4J	PKSF	PKSF-4J		mt	358.5	-28.8		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	-31.0	0.0	0.0	90.0	-48.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSF	
PKSF-4K	PKSF	PKSF-4K		mt	348.0	-34.1		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	-31.0	0.0	0.0	90.0	-48.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSF	
PKSF-4K	PKSF	PKSF-4K		lt	90.3	-36.3		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	-31.0	0.0	0.0	90.0	-48.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSF	
PKSF-4L	PKSF												0						-31.0	0.0	0.0	90.0	-48.0					
PKSF-5	PKSF												0						-8.7	0.0	0.0	90.0	-36.0					
PKSF-5	PKSF												0						-3.0	0.0	0.0	90.0	-36.0					
PKSF-5A	PKSF	PKSF-5A		lt	332.5	61.5		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	-3.0	0.0	0.0	90.0	-36.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSF	
PKSF-5A	PKSF	PKSF-5A		mt	348.8	42.4		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	-3.0	0.0	0.0	90.0	-36.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSF	
PKSF-5B	PKSF	PKSF-5B		lt	325.8	62.7		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	-3.0	0.0	0.0	90.0	-36.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSF	
PKSF-5B	PKSF	PKSF-5B		mt	352.5	41.6		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	-3.0	0.0	0.0	90.0	-36.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSF	
PKSF-5C	PKSF	PKSF-5C		mt	350.3	43.4		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	-3.0	0.0	0.0	90.0	-36.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSF	
PKSF-5C	PKSF	PKSF-5C		lt	326.0	65.0		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	-3.0	0.0	0.0	90.0	-36.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSF	
PKSF-5D	PKSF	PKSF-5D		mt	345.7	50.2		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	-3.0	0.0	0.0	90.0	-36.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSF	
PKSF-5D	PKSF	PKSF-5D		lt	322.2	69.3		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	-3.0	0.0	0.0	90.0	-36.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSF	
PKSF-5E	PKSF	PKSF-5E		mt	342.1	52.2		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	-3.0	0.0	0.0	90.0	-36.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSF	
PKSF-5E	PKSF	PKSF-5E		lt	311.9	66.8		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	-3.0	0.0	0.0	90.0	-36.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSF	
PKSF-5F	PKSF	PKSF-5F		mt	343.5	54.0		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	-3.0	0.0	0.0	90.0	-36.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSF	
PKSF-5F	PKSF	PKSF-5F		lt	317.6	70.4		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	-3.0	0.0	0.0	90.0	-36.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSF	
PKSF-5G	PKSF	PKSF-5G		mt	342.9	53.9		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	-3.0	0.0	0.0	90.0	-36.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSF	
PKSF-5G	PKSF	PKSF-5G		lt	316.1	70.4		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	-3.0	0.0	0.0	90.0	-36.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSF	
PKSF-5H	PKSF	PKSF-5H		mt	342.4	54.8		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	-3.0	0.0	0.0	90.0	-36.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSF	
PKSF-5H	PKSF	PKSF-5H		lt	311.5	69.1		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	-3.0	0.0	0.0	90.0	-36.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSF	
PKSF-5I	PKSF	PKSF-5I		mt	345.9	56.4		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	-3.0	0.0	0.0	90.0	-36.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSF	
PKSF-5I	PKSF	PKSF-5I		lt	314.3	74.9		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	-3.0	0.0	0.0	90.0	-36.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSF	
PKSF-5J	PKSF	PKSF-5J		lt	312.3	72.9		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	-3.0	0.0	0.0	90.0	-36.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSF	
PKSF-5J	PKSF	PKSF-5J		mt	344.8	55.8		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	-3.0	0.0	0.0	90.0	-36.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSF	
PKSF-5K	PKSF	PKSF-5K		lt	310.4	72.5		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	-3.0	0.0	0.0	90.0	-36.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSF	
PKSF-5K	PKSF	PKSF-5K		mt	344.1	56.7		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	-3.0	0.0	0.0	90.0	-36.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSF	
PKSF-5L	PKSF	PKSF-5L		lt	310.7	70.9		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	-3.0	0.0	0.0	90.0	-36.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSF	
PKSF-5L	PKSF	PKSF-5L		mt	343.8	55.3		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	-3.0	0.0	0.0	90.0	-36.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSF	
PKSF-5M	PKSF												0						-3.0	0.0	0.0	90.0	-36.0					
PKSF-6	PKSF												0						-52.5	0.0	0.0	90.0	-38.0					
PKSF-6	PKSF												0						-59.4	0.0	0.0	90.0	-38.0					
PKSF-6A	PKSF												0						-52.5	0.0	0.0	90.0	-38.0					
PKSF-6B	PKSF	PKSF-6B		lt	40.9	-0.2		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	-52.5	0.0	0.0	90.0	-38.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSF	
