tab 	pmag_specimens
er_citation_names	er_location_name	er_sample_name	er_site_name	er_specimen_name	magic_experiment_names	magic_instrument_codes	magic_method_codes	magic_software_packages	measurement_step_max	measurement_step_min	measurement_step_unit	specimen_alpha95	specimen_comp_n	specimen_comp_name	specimen_correction	specimen_dang	specimen_dec	specimen_direction_type	specimen_flag	specimen_inc	specimen_mad	specimen_n	specimen_tilt_correction
This study	PKQ-A	PKQ-A-	PKQ	PKQ-A-5D	PKQ-A-5D_LP-DIR-T	shoemake 2025-07-10 20:41:46	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-4.3.7: demag_gui	783	633	K		2	mt	u	1.8	196.6	l	g	-6.1	0.6	7	0
This study	PKQ-A	PKQ-A-	PKQ	PKQ-A-5E	PKQ-A-5E_LP-DIR-T	shoemake 2025-02-22 23:54:45	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-4.3.7: demag_gui	433	273	K		2	lt	u	10.3	261.4	l	g	34.8	3.8	7	-1
This study	PKQ-A	PKQ-A-	PKQ	PKQ-A-5E	PKQ-A-5E_LP-DIR-T	shoemake 2025-02-22 23:54:45	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-4.3.7: demag_gui	723	513	K		2	mt	u	1.7	287.4	l	g	34.8	3.3	9	-1
This study	PKQ-A	PKQ-A-	PKQ	PKQ-A-5E	PKQ-A-5E_LP-DIR-T	shoemake 2025-02-22 23:54:45	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-4.3.7: demag_gui	433	273	K		2	lt	u	10.3	188.5	l	g	17.0	3.8	7	0
This study	PKQ-A	PKQ-A-	PKQ	PKQ-A-5E	PKQ-A-5E_LP-DIR-T	shoemake 2025-02-22 23:54:45	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-4.3.7: demag_gui	723	513	K		2	mt	u	1.7	195.0	l	g	-3.3	3.3	9	0
This study	PKQ-A	PKQ-A-	PKQ	PKQ-A-5F	PKQ-A-5F_LP-DIR-T	shoemake 2025-02-28 12:29:31	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-4.3.7: demag_gui	433	273	K		2	lt	u	10.2	264.5	l	g	34.5	7.2	7	-1
This study	PKQ-A	PKQ-A-	PKQ	PKQ-A-5F	PKQ-A-5F_LP-DIR-T	shoemake 2025-02-28 12:29:31	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-4.3.7: demag_gui	783	633	K		2	mt	u	2.4	293.0	l	g	33.7	2.2	7	-1
This study	PKQ-A	PKQ-A-	PKQ	PKQ-A-5F	PKQ-A-5F_LP-DIR-T	shoemake 2025-02-28 12:29:31	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-4.3.7: demag_gui	433	273	K		2	lt	u	10.2	188.8	l	g	14.5	7.2	7	0
This study	PKQ-A	PKQ-A-	PKQ	PKQ-A-5F	PKQ-A-5F_LP-DIR-T	shoemake 2025-02-28 12:29:31	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-4.3.7: demag_gui	783	633	K		2	mt	u	2.4	196.0	l	g	-7.9	2.2	7	0
This study	PKQ-A	PKQ-A-	PKQ	PKQ-A-5G	PKQ-A-5G_LP-DIR-T	shoemake 2025-02-28 12:31:58	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-4.3.7: demag_gui	433	273	K		2	lt	u	17.7	254.1	l	g	33.2	5.2	9	-1
This study	PKQ-A	PKQ-A-	PKQ	PKQ-A-5G	PKQ-A-5G_LP-DIR-T	shoemake 2025-02-28 12:31:58	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-4.3.7: demag_gui	783	633	K		2	mt	u	2.1	295.4	l	g	32.7	2.1	7	-1
This study	PKQ-A	PKQ-A-	PKQ	PKQ-A-5G	PKQ-A-5G_LP-DIR-T	shoemake 2025-02-28 12:31:58	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-4.3.7: demag_gui	433	273	K		2	lt	u	17.7	185.9	l	g	22.7	5.2	9	0
This study	PKQ-A	PKQ-A-	PKQ	PKQ-A-5G	PKQ-A-5G_LP-DIR-T	shoemake 2025-02-28 12:31:58	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-4.3.7: demag_gui	783	633	K		2	mt	u	2.1	196.2	l	g	-10.2	2.1	7	0
This study	PKQ-A	PKQ-A-	PKQ	PKQ-A-5H	PKQ-A-5H_LP-DIR-T	shoemake 2025-02-28 12:34:24	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-4.3.7: demag_gui	433	273	K		2	lt	u	15.6	254.0	l	g	34.3	5.7	7	-1
This study	PKQ-A	PKQ-A-	PKQ	PKQ-A-5H	PKQ-A-5H_LP-DIR-T	shoemake 2025-02-28 12:34:24	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-4.3.7: demag_gui	783	633	K		2	mt	u	1.9	296.5	l	g	32.7	1.3	7	-1
This study	PKQ-A	PKQ-A-	PKQ	PKQ-A-5H	PKQ-A-5H_LP-DIR-T	shoemake 2025-02-28 12:34:24	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-4.3.7: demag_gui	433	273	K		2	lt	u	15.6	187.1	l	g	23.0	5.7	7	0
This study	PKQ-A	PKQ-A-	PKQ	PKQ-A-5H	PKQ-A-5H_LP-DIR-T	shoemake 2025-02-28 12:34:24	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-4.3.7: demag_gui	783	633	K		2	mt	u	1.9	196.6	l	g	-11.0	1.3	7	0
This study	PKQ-A	PKQ-A-	PKQ	PKQ-A-5I	PKQ-A-5I_LP-DIR-T	shoemake 2025-02-28 12:36:52	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-4.3.7: demag_gui	433	273	K		2	lt	u	13.2	260.9	l	g	34.5	3.5	7	-1
This study	PKQ-A	PKQ-A-	PKQ	PKQ-A-5I	PKQ-A-5I_LP-DIR-T	shoemake 2025-02-28 12:36:52	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-4.3.7: demag_gui	783	633	K		2	mt	u	2.1	303.3	l	g	32.7	2.4	7	-1
This study	PKQ-A	PKQ-A-	PKQ	PKQ-A-5I	PKQ-A-5I_LP-DIR-T	shoemake 2025-02-28 12:36:52	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-4.3.7: demag_gui	433	273	K		2	lt	u	13.2	188.2	l	g	17.4	3.5	7	0
This study	PKQ-A	PKQ-A-	PKQ	PKQ-A-5I	PKQ-A-5I_LP-DIR-T	shoemake 2025-02-28 12:36:52	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-4.3.7: demag_gui	783	633	K		2	mt	u	2.1	199.7	l	g	-15.8	2.4	7	0
This study	PKQ-A	PKQ-A-	PKQ	PKQ-A-5J	PKQ-A-5J_LP-DIR-T	shoemake 2025-07-10 20:56:28	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-4.3.7: demag_gui	433	273	K		2	lt	u	17.8	253.4	l	g	33.7	6.8	8	-1
This study	PKQ-A	PKQ-A-	PKQ	PKQ-A-5J	PKQ-A-5J_LP-DIR-T	shoemake 2025-07-10 20:56:28	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-4.3.7: demag_gui	783	633	K		2	mt	u	2.1	303.3	l	g	31.1	2.0	7	-1
This study	PKQ-A	PKQ-A-	PKQ	PKQ-A-5J	PKQ-A-5J_LP-DIR-T	shoemake 2025-07-10 20:56:28	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-4.3.7: demag_gui	433	273	K		2	lt	u	17.8	186.4	l	g	23.4	6.8	8	0
This study	PKQ-A	PKQ-A-	PKQ	PKQ-A-5J	PKQ-A-5J_LP-DIR-T	shoemake 2025-07-10 20:56:28	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-4.3.7: demag_gui	783	633	K		2	mt	u	2.1	198.3	l	g	-16.7	2.0	7	0
This study	PKQ-A	PKQ-A-	PKQ	PKQ-A-5K	PKQ-A-5K_LP-DIR-T	shoemake 2025-02-24 10:35:53	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-4.3.7: demag_gui	433	273	K		2	lt	u	19.0	260.0	l	g	33.9	6.6	7	-1
This study	PKQ-A	PKQ-A-	PKQ	PKQ-A-5K	PKQ-A-5K_LP-DIR-T	shoemake 2025-02-24 10:35:53	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-4.3.7: demag_gui	723	513	K		2	mt	u	1.7	300.2	l	g	31.1	2.9	9	-1
This study	PKQ-A	PKQ-A-	PKQ	PKQ-A-5K	PKQ-A-5K_LP-DIR-T	shoemake 2025-02-24 10:35:53	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-4.3.7: demag_gui	433	273	K		2	lt	u	19.0	187.4	l	g	18.0	6.6	7	0
This study	PKQ-A	PKQ-A-	PKQ	PKQ-A-5K	PKQ-A-5K_LP-DIR-T	shoemake 2025-02-24 10:35:53	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-4.3.7: demag_gui	723	513	K		2	mt	u	1.7	196.9	l	g	-14.4	2.9	9	0
This study	PKQ-A	PKQ-A-	PKQ	PKQ-A-5L	PKQ-A-5L_LP-DIR-T	shoemake 2025-07-10 21:01:22	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-4.3.7: demag_gui	433	273	K		2	lt	u	23.9	252.2	l	g	32.9	4.0	7	-1
This study	PKQ-A	PKQ-A-	PKQ	PKQ-A-5L	PKQ-A-5L_LP-DIR-T	shoemake 2025-07-10 21:01:22	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-4.3.7: demag_gui	783	633	K		2	mt	u	2.1	304.6	l	g	30.9	2.4	7	-1
This study	PKQ-A	PKQ-A-	PKQ	PKQ-A-5L	PKQ-A-5L_LP-DIR-T	shoemake 2025-07-10 21:01:22	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-4.3.7: demag_gui	433	273	K		2	lt	u	23.9	185.4	l	g	24.3	4.0	7	0
This study	PKQ-A	PKQ-A-	PKQ	PKQ-A-5L	PKQ-A-5L_LP-DIR-T	shoemake 2025-07-10 21:01:22	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-4.3.7: demag_gui	783	633	K		2	mt	u	2.1	198.8	l	g	-17.8	2.4	7	0
This study	PKQ-A	PKQ-A-	PKQ	PKQ-A-5M	PKQ-A-5M_LP-DIR-T	shoemake 2025-07-10 21:03:53	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-4.3.7: demag_gui	433	273	K		2	lt	u	22.1	263.2	l	g	33.7	8.8	8	-1
This study	PKQ-A	PKQ-A-	PKQ	PKQ-A-5M	PKQ-A-5M_LP-DIR-T	shoemake 2025-07-10 21:03:53	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-4.3.7: demag_gui	783	633	K		2	mt	u	2.4	309.8	l	g	29.8	2.3	7	-1
This study	PKQ-A	PKQ-A-	PKQ	PKQ-A-5M	PKQ-A-5M_LP-DIR-T	shoemake 2025-07-10 21:03:53	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-4.3.7: demag_gui	433	273	K		2	lt	u	22.1	187.7	l	g	15.4	8.8	8	0
This study	PKQ-A	PKQ-A-	PKQ	PKQ-A-5M	PKQ-A-5M_LP-DIR-T	shoemake 2025-07-10 21:03:53	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-4.3.7: demag_gui	783	633	K		2	mt	u	2.4	200.7	l	g	-22.0	2.3	7	0
This study	PKQ-A	PKQ-A-	PKQ	PKQ-A-5N	PKQ-A-5N_LP-DIR-T	shoemake 2025-07-10 21:06:25	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-4.3.7: demag_gui	433	273	K		2	lt	u	13.7	263.2	l	g	35.3	5.2	7	-1
This study	PKQ-A	PKQ-A-	PKQ	PKQ-A-5N	PKQ-A-5N_LP-DIR-T	shoemake 2025-07-10 21:06:25	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-4.3.7: demag_gui	783	633	K		2	mt	u	1.8	305.4	l	g	30.4	0.6	7	-1
This study	PKQ-A	PKQ-A-	PKQ	PKQ-A-5N	PKQ-A-5N_LP-DIR-T	shoemake 2025-07-10 21:06:25	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-4.3.7: demag_gui	433	273	K		2	lt	u	13.7	189.4	l	g	15.7	5.2	7	0
This study	PKQ-A	PKQ-A-	PKQ	PKQ-A-5N	PKQ-A-5N_LP-DIR-T	shoemake 2025-07-10 21:06:25	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-4.3.7: demag_gui	783	633	K		2	mt	u	1.8	198.8	l	g	-18.6	0.6	7	0
This study	PKQ-A	PKQ-A-	PKQ	PKQ-A-5O	PKQ-A-5O_LP-DIR-T	shoemake 2025-07-10 21:08:53	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-4.3.7: demag_gui	433	273	K		2	lt	u	16.7	261.0	l	g	35.7	10.1	7	-1
This study	PKQ-A	PKQ-A-	PKQ	PKQ-A-5O	PKQ-A-5O_LP-DIR-T	shoemake 2025-07-10 21:08:53	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-4.3.7: demag_gui	783	633	K		2	mt	u	2.3	306.9	l	g	30.6	0.8	7	-1
This study	PKQ-A	PKQ-A-	PKQ	PKQ-A-5O	PKQ-A-5O_LP-DIR-T	shoemake 2025-07-10 21:08:53	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-4.3.7: demag_gui	433	273	K		2	lt	u	16.7	189.4	l	g	17.5	10.1	7	0
This study	PKQ-A	PKQ-A-	PKQ	PKQ-A-5O	PKQ-A-5O_LP-DIR-T	shoemake 2025-07-10 21:08:53	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-4.3.7: demag_gui	783	633	K		2	mt	u	2.3	199.8	l	g	-19.5	0.8	7	0
This study	PKQ-A	PKQ-A-	PKQ	PKQ-A-5P	PKQ-A-5P_LP-DIR-T	shoemake 2025-07-10 21:11:19	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-4.3.7: demag_gui	433	273	K		2	lt	u	29.5	245.2	l	g	31.9	10.3	7	-1
This study	PKQ-A	PKQ-A-	PKQ	PKQ-A-5P	PKQ-A-5P_LP-DIR-T	shoemake 2025-07-10 21:11:19	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-4.3.7: demag_gui	783	633	K		2	mt	u	3.4	309.5	l	g	31.5	2.5	7	-1
This study	PKQ-A	PKQ-A-	PKQ	PKQ-A-5P	PKQ-A-5P_LP-DIR-T	shoemake 2025-07-10 21:11:19	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-4.3.7: demag_gui	433	273	K		2	lt	u	29.5	183.7	l	g	30.1	10.3	7	0
This study	PKQ-A	PKQ-A-	PKQ	PKQ-A-5P	PKQ-A-5P_LP-DIR-T	shoemake 2025-07-10 21:11:19	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-4.3.7: demag_gui	783	633	K		2	mt	u	3.4	202.0	l	g	-20.8	2.5	7	0
This study	PKQ-A	PKQ-A-	PKQ	PKQ-A-6B	PKQ-A-6B_LP-DIR-T	shoemake 2025-07-10 21:13:44	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-4.3.7: demag_gui	433	273	K		2	lt	u	2.1	289.7	l	g	20.8	12.1	7	-1
This study	PKQ-A	PKQ-A-	PKQ	PKQ-A-6B	PKQ-A-6B_LP-DIR-T	shoemake 2025-07-10 21:13:44	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-4.3.7: demag_gui	783	633	K		2	mt	u	1.7	295.3	l	g	23.8	0.3	6	-1
This study	PKQ-A	PKQ-A-	PKQ	PKQ-A-6B	PKQ-A-6B_LP-DIR-T	shoemake 2025-07-10 21:13:44	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-4.3.7: demag_gui	433	273	K		2	lt	u	2.1	183.0	l	g	-11.0	12.1	7	0
This study	PKQ-A	PKQ-A-	PKQ	PKQ-A-6B	PKQ-A-6B_LP-DIR-T	shoemake 2025-07-10 21:13:44	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-4.3.7: demag_gui	783	633	K		2	mt	u	1.7	188.1	l	g	-14.3	0.3	6	0
This study	PKQ-A	PKQ-A-	PKQ	PKQ-A-6C	PKQ-A-6C_LP-DIR-T	shoemake 2025-07-10 21:16:08	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-4.3.7: demag_gui	433	273	K		2	lt	u	2.8	288.5	l	g	21.4	20.3	7	-1
This study	PKQ-A	PKQ-A-	PKQ	PKQ-A-6C	PKQ-A-6C_LP-DIR-T	shoemake 2025-07-10 21:16:08	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-4.3.7: demag_gui	783	633	K		2	mt	u	2.0	296.2	l	g	23.4	1.2	5	-1
This study	PKQ-A	PKQ-A-	PKQ	PKQ-A-6C	PKQ-A-6C_LP-DIR-T	shoemake 2025-07-10 21:16:08	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-4.3.7: demag_gui	433	273	K		2	lt	u	2.8	183.1	l	g	-9.7	20.3	7	0
This study	PKQ-A	PKQ-A-	PKQ	PKQ-A-6C	PKQ-A-6C_LP-DIR-T	shoemake 2025-07-10 21:16:08	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-4.3.7: demag_gui	783	633	K		2	mt	u	2.0	188.1	l	g	-15.2	1.2	5	0
This study	PKQ-A	PKQ-A-	PKQ	PKQ-A-6D	PKQ-A-6D_LP-DIR-T	shoemake 2025-07-10 21:18:33	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-4.3.7: demag_gui	433	273	K		2	lt	u	7.0	283.5	l	g	20.8	11.5	8	-1
This study	PKQ-A	PKQ-A-	PKQ	PKQ-A-6D	PKQ-A-6D_LP-DIR-T	shoemake 2025-07-10 21:18:33	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-4.3.7: demag_gui	783	633	K		2	mt	u	2.5	305.1	l	g	26.5	8.5	6	-1
This study	PKQ-A	PKQ-A-	PKQ	PKQ-A-6D	PKQ-A-6D_LP-DIR-T	shoemake 2025-07-10 21:18:33	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-4.3.7: demag_gui	433	273	K		2	lt	u	7.0	180.7	l	g	-5.7	11.5	8	0
This study	PKQ-A	PKQ-A-	PKQ	PKQ-A-6D	PKQ-A-6D_LP-DIR-T	shoemake 2025-07-10 21:18:33	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-4.3.7: demag_gui	783	633	K		2	mt	u	2.5	195.3	l	g	-20.6	8.5	6	0
This study	PKQ-A	PKQ-A-	PKQ	PKQ-A-6E	PKQ-A-6E_LP-DIR-T	shoemake 2025-07-10 21:20:58	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-4.3.7: demag_gui	433	273	K		2	lt	u	8.0	282.0	l	g	20.6	12.5	7	-1
This study	PKQ-A	PKQ-A-	PKQ	PKQ-A-6E	PKQ-A-6E_LP-DIR-T	shoemake 2025-07-10 21:20:58	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-4.3.7: demag_gui	783	633	K		2	mt	u	7.7	310.0	l	g	26.8	9.7	6	-1
This study	PKQ-A	PKQ-A-	PKQ	PKQ-A-6E	PKQ-A-6E_LP-DIR-T	shoemake 2025-07-10 21:20:58	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-4.3.7: demag_gui	433	273	K		2	lt	u	8.0	180.1	l	g	-4.4	12.5	7	0
This study	PKQ-A	PKQ-A-	PKQ	PKQ-A-6E	PKQ-A-6E_LP-DIR-T	shoemake 2025-07-10 21:20:58	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-4.3.7: demag_gui	783	633	K		2	mt	u	7.7	198.2	l	g	-24.0	9.7	6	0
This study	PKQ-A	PKQ-A-	PKQ	PKQ-A-6F	PKQ-A-6F_LP-DIR-T	shoemake 2025-07-10 21:23:26	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-4.3.7: demag_gui	433	273	K		2	lt	u	1.4	286.7	l	g	21.0	19.4	8	-1
This study	PKQ-A	PKQ-A-	PKQ	PKQ-A-6F	PKQ-A-6F_LP-DIR-T	shoemake 2025-07-10 21:23:26	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-4.3.7: demag_gui	783	633	K		2	mt	u	6.4	306.3	l	g	26.7	8.1	6	-1
This study	PKQ-A	PKQ-A-	PKQ	PKQ-A-6F	PKQ-A-6F_LP-DIR-T	shoemake 2025-07-10 21:23:26	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-4.3.7: demag_gui	433	273	K		2	lt	u	1.4	182.1	l	g	-8.3	19.4	8	0
This study	PKQ-A	PKQ-A-	PKQ	PKQ-A-6F	PKQ-A-6F_LP-DIR-T	shoemake 2025-07-10 21:23:26	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-4.3.7: demag_gui	783	633	K		2	mt	u	6.4	196.0	l	g	-21.4	8.1	6	0
This study	PKQ-A	PKQ-A-	PKQ	PKQ-A-6G	PKQ-A-6G_LP-DIR-T	shoemake 2025-07-10 21:25:56	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-4.3.7: demag_gui	433	273	K		2	lt	u	9.2	274.1	l	g	20.6	10.5	7	-1
This study	PKQ-A	PKQ-A-	PKQ	PKQ-A-6G	PKQ-A-6G_LP-DIR-T	shoemake 2025-07-10 21:25:56	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-4.3.7: demag_gui	783	633	K		2	mt	u	4.7	303.8	l	g	26.9	6.3	6	-1
This study	PKQ-A	PKQ-A-	PKQ	PKQ-A-6G	PKQ-A-6G_LP-DIR-T	shoemake 2025-07-10 21:25:56	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-4.3.7: demag_gui	433	273	K		2	lt	u	9.2	177.6	l	g	2.5	10.5	7	0
This study	PKQ-A	PKQ-A-	PKQ	PKQ-A-6G	PKQ-A-6G_LP-DIR-T	shoemake 2025-07-10 21:25:56	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-4.3.7: demag_gui	783	633	K		2	mt	u	4.7	194.9	l	g	-19.3	6.3	6	0
This study	PKQ-A	PKQ-A-	PKQ	PKQ-A-6H	PKQ-A-6H_LP-DIR-T	shoemake 2025-07-10 21:28:26	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-4.3.7: demag_gui	433	273	K		2	lt	u	15.5	270.2	l	g	20.0	11.0	6	-1
This study	PKQ-A	PKQ-A-	PKQ	PKQ-A-6H	PKQ-A-6H_LP-DIR-T	shoemake 2025-07-10 21:28:26	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-4.3.7: demag_gui	783	633	K		2	mt	u	4.8	300.2	l	g	27.3	5.1	6	-1
This study	PKQ-A	PKQ-A-	PKQ	PKQ-A-6H	PKQ-A-6H_LP-DIR-T	shoemake 2025-07-10 21:28:26	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-4.3.7: demag_gui	433	273	K		2	lt	u	15.5	175.8	l	g	5.9	11.0	6	0
This study	PKQ-A	PKQ-A-	PKQ	PKQ-A-6H	PKQ-A-6H_LP-DIR-T	shoemake 2025-07-10 21:28:26	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-4.3.7: demag_gui	783	633	K		2	mt	u	4.8	193.5	l	g	-16.5	5.1	6	0
This study	PKQ-A	PKQ-A-	PKQ	PKQ-A-6I	PKQ-A-6I_LP-DIR-T	shoemake 2025-07-10 21:30:54	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-4.3.7: demag_gui	433	273	K		2	lt	u	19.5	268.3	l	g	19.6	7.4	7	-1
This study	PKQ-A	PKQ-A-	PKQ	PKQ-A-6I	PKQ-A-6I_LP-DIR-T	shoemake 2025-07-10 21:30:54	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-4.3.7: demag_gui	783	633	K		2	mt	u	1.5	306.8	l	g	27.0	3.9	6	-1
This study	PKQ-A	PKQ-A-	PKQ	PKQ-A-6I	PKQ-A-6I_LP-DIR-T	shoemake 2025-07-10 21:30:54	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-4.3.7: demag_gui	433	273	K		2	lt	u	19.5	174.9	l	g	7.5	7.4	7	0
This study	PKQ-A	PKQ-A-	PKQ	PKQ-A-6I	PKQ-A-6I_LP-DIR-T	shoemake 2025-07-10 21:30:54	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-4.3.7: demag_gui	783	633	K		2	mt	u	1.5	196.6	l	g	-21.5	3.9	6	0
This study	PKQ-A	PKQ-A-	PKQ	PKQ-A-6J	PKQ-A-6J_LP-DIR-T	shoemake 2025-07-10 21:33:22	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-4.3.7: demag_gui	433	273	K		2	lt	u	11.7	275.3	l	g	20.7	11.2	8	-1
This study	PKQ-A	PKQ-A-	PKQ	PKQ-A-6J	PKQ-A-6J_LP-DIR-T	shoemake 2025-07-10 21:33:22	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-4.3.7: demag_gui	783	633	K		2	mt	u	2.6	304.7	l	g	27.0	10.6	6	-1
This study	PKQ-A	PKQ-A-	PKQ	PKQ-A-6J	PKQ-A-6J_LP-DIR-T	shoemake 2025-07-10 21:33:22	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-4.3.7: demag_gui	433	273	K		2	lt	u	11.7	178.0	l	g	1.5	11.2	8	0
This study	PKQ-A	PKQ-A-	PKQ	PKQ-A-6J	PKQ-A-6J_LP-DIR-T	shoemake 2025-07-10 21:33:22	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-4.3.7: demag_gui	783	633	K		2	mt	u	2.6	195.5	l	g	-20.0	10.6	6	0
This study	PKQ-A	PKQ-A-	PKQ	PKQ-A-6K	PKQ-A-6K_LP-DIR-T	shoemake 2025-07-10 21:35:46	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-4.3.7: demag_gui	783	633	K		2	mt	u	7.4	315.9	l	g	26.4	11.3	6	-1
This study	PKQ-A	PKQ-A-	PKQ	PKQ-A-6K	PKQ-A-6K_LP-DIR-T	shoemake 2025-07-10 21:35:46	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-4.3.7: demag_gui	483	77	K		2	lt	u	11.7	277.5	l	g	20.4	7.6	7	-1
This study	PKQ-A	PKQ-A-	PKQ	PKQ-A-6K	PKQ-A-6K_LP-DIR-T	shoemake 2025-07-10 21:35:46	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-4.3.7: demag_gui	783	633	K		2	mt	u	7.4	201.7	l	g	-28.3	11.3	6	0
This study	PKQ-A	PKQ-A-	PKQ	PKQ-A-6K	PKQ-A-6K_LP-DIR-T	shoemake 2025-07-10 21:35:46	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-4.3.7: demag_gui	483	77	K		2	lt	u	11.7	178.3	l	g	-0.5	7.6	7	0
This study	PKQ-A	PKQ-A-	PKQ	PKQ-A-7B	PKQ-A-7B_LP-DIR-T	shoemake 2025-07-10 21:38:13	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-4.3.7: demag_gui	433	273	K		2	lt	u	8.4	199.6	l	g	-37.9	3.1	7	-1
This study	PKQ-A	PKQ-A-	PKQ	PKQ-A-7B	PKQ-A-7B_LP-DIR-T	shoemake 2025-07-10 21:38:13	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-4.3.7: demag_gui	783	633	K		2	mt	u	6.2	217.6	l	g	-35.4	7.4	6	-1
